"initial_alias","converted_alias","name","description","namespace"
"ENSMUSG00000025780","ENSMUSG00000025780","Itih5","inter-alpha-trypsin inhibitor, heavy chain 5 [Source:MGI Symbol;Acc:MGI:1925751]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032305","ENSMUSG00000032305","Fam219b","family with sequence similarity 219, member B [Source:MGI Symbol;Acc:MGI:1925573]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038527","ENSMUSG00000038527","C1rl","complement component 1, r subcomponent-like [Source:MGI Symbol;Acc:MGI:2660692]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000072501","ENSMUSG00000072501","Phf20l1","PHD finger protein 20-like 1 [Source:MGI Symbol;Acc:MGI:2444412]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000056267","ENSMUSG00000056267","Cep70","centrosomal protein 70 [Source:MGI Symbol;Acc:MGI:1915371]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034911","ENSMUSG00000034911","Ushbp1","USH1 protein network component harmonin binding protein 1 [Source:MGI Symbol;Acc:MGI:1922920]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028645","ENSMUSG00000028645","Slc2a1","solute carrier family 2 (facilitated glucose transporter), member 1 [Source:MGI Symbol;Acc:MGI:95755]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028101","ENSMUSG00000028101","Pias3","protein inhibitor of activated STAT 3 [Source:MGI Symbol;Acc:MGI:1913126]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022673","ENSMUSG00000022673","Mcm4","minichromosome maintenance complex component 4 [Source:MGI Symbol;Acc:MGI:103199]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000018449","ENSMUSG00000018449","Rpain","RPA interacting protein [Source:MGI Symbol;Acc:MGI:1916973]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019832","ENSMUSG00000019832","Rab32","RAB32, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915094]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030872","ENSMUSG00000030872","Gga2","golgi associated, gamma adaptin ear containing, ARF binding protein 2 [Source:MGI Symbol;Acc:MGI:1921355]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038000","ENSMUSG00000038000","Acd","adrenocortical dysplasia [Source:MGI Symbol;Acc:MGI:87873]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000104399","ENSMUSG00000104399","Gm37963","predicted gene, 37963 [Source:MGI Symbol;Acc:MGI:5611191]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029787","ENSMUSG00000029787","Avl9","AVL9 cell migration associated [Source:MGI Symbol;Acc:MGI:1926187]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042632","ENSMUSG00000042632","Pla2g6","phospholipase A2, group VI [Source:MGI Symbol;Acc:MGI:1859152]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000053646","ENSMUSG00000053646","Plxnb1","plexin B1 [Source:MGI Symbol;Acc:MGI:2154238]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028211","ENSMUSG00000028211","Trp53inp1","transformation related protein 53 inducible nuclear protein 1 [Source:MGI Symbol;Acc:MGI:1926609]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000047810","ENSMUSG00000047810","Ccdc88b","coiled-coil domain containing 88B [Source:MGI Symbol;Acc:MGI:1925567]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041445","ENSMUSG00000041445","Mmrn2","multimerin 2 [Source:MGI Symbol;Acc:MGI:2385618]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001755","ENSMUSG00000001755","Coasy","Coenzyme A synthase [Source:MGI Symbol;Acc:MGI:1918993]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024069","ENSMUSG00000024069","Slc30a6","solute carrier family 30 (zinc transporter), member 6 [Source:MGI Symbol;Acc:MGI:2386741]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032412","ENSMUSG00000032412","Atp1b3","ATPase, Na+/K+ transporting, beta 3 polypeptide [Source:MGI Symbol;Acc:MGI:107788]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000012076","ENSMUSG00000012076","Brms1l","breast cancer metastasis-suppressor 1-like [Source:MGI Symbol;Acc:MGI:1196337]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039218","ENSMUSG00000039218","Srrm2","serine/arginine repetitive matrix 2 [Source:MGI Symbol;Acc:MGI:1923206]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028936","ENSMUSG00000028936","Rpl22","ribosomal protein L22 [Source:MGI Symbol;Acc:MGI:99262]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021494","ENSMUSG00000021494","Ddx41","DEAD box helicase 41 [Source:MGI Symbol;Acc:MGI:1920185]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028973","ENSMUSG00000028973","Abcb8","ATP-binding cassette, sub-family B (MDR/TAP), member 8 [Source:MGI Symbol;Acc:MGI:1351667]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031527","ENSMUSG00000031527","Eri1","exoribonuclease 1 [Source:MGI Symbol;Acc:MGI:1914526]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000023089","ENSMUSG00000023089","Ndufa5","NADH:ubiquinone oxidoreductase subunit A5 [Source:MGI Symbol;Acc:MGI:1915452]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032615","ENSMUSG00000032615","Nt5m","5',3'-nucleotidase, mitochondrial [Source:MGI Symbol;Acc:MGI:1917127]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032497","ENSMUSG00000032497","Lrrfip2","leucine rich repeat (in FLII) interacting protein 2 [Source:MGI Symbol;Acc:MGI:1918518]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039976","ENSMUSG00000039976","Tbc1d16","TBC1 domain family, member 16 [Source:MGI Symbol;Acc:MGI:2652878]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000067336","ENSMUSG00000067336","Bmpr2","bone morphogenetic protein receptor, type II (serine/threonine kinase) [Source:MGI Symbol;Acc:MGI:1095407]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000006958","ENSMUSG00000006958","Chrd","chordin [Source:MGI Symbol;Acc:MGI:1313268]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000074862","ENSMUSG00000074862","BC025920","cDNA sequence BC025920 [Source:MGI Symbol;Acc:MGI:2670983]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000058396","ENSMUSG00000058396","Gpr182","G protein-coupled receptor 182 [Source:MGI Symbol;Acc:MGI:109545]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000009291","ENSMUSG00000009291","Pttg1ip","pituitary tumor-transforming 1 interacting protein [Source:MGI Symbol;Acc:MGI:2652132]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028953","ENSMUSG00000028953","Abcf2","ATP-binding cassette, sub-family F (GCN20), member 2 [Source:MGI Symbol;Acc:MGI:1351657]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031993","ENSMUSG00000031993","Snx19","sorting nexin 19 [Source:MGI Symbol;Acc:MGI:1921581]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000005580","ENSMUSG00000005580","Adcy9","adenylate cyclase 9 [Source:MGI Symbol;Acc:MGI:108450]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036990","ENSMUSG00000036990","Otud4","OTU domain containing 4 [Source:MGI Symbol;Acc:MGI:1098801]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032187","ENSMUSG00000032187","Smarca4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:MGI Symbol;Acc:MGI:88192]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022263","ENSMUSG00000022263","Trio","triple functional domain (PTPRF interacting) [Source:MGI Symbol;Acc:MGI:1927230]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035504","ENSMUSG00000035504","Reep6","receptor accessory protein 6 [Source:MGI Symbol;Acc:MGI:1917585]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021326","ENSMUSG00000021326","Trim27","tripartite motif-containing 27 [Source:MGI Symbol;Acc:MGI:97904]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031021","ENSMUSG00000031021","Tmem9b","TMEM9 domain family, member B [Source:MGI Symbol;Acc:MGI:1915254]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040463","ENSMUSG00000040463","Mybbp1a","MYB binding protein (P160) 1a [Source:MGI Symbol;Acc:MGI:106181]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024053","ENSMUSG00000024053","Emilin2","elastin microfibril interfacer 2 [Source:MGI Symbol;Acc:MGI:2389136]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031828","ENSMUSG00000031828","Klhl36","kelch-like 36 [Source:MGI Symbol;Acc:MGI:2385305]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001054","ENSMUSG00000001054","Rmnd5b","required for meiotic nuclear division 5 homolog B [Source:MGI Symbol;Acc:MGI:1913339]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000090150","ENSMUSG00000090150","Acad11","acyl-Coenzyme A dehydrogenase family, member 11 [Source:MGI Symbol;Acc:MGI:2143169]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000089762","ENSMUSG00000089762","Ier5l","immediate early response 5-like [Source:MGI Symbol;Acc:MGI:1919750]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000095567","ENSMUSG00000095567","Noc2l","NOC2 like nucleolar associated transcriptional repressor [Source:MGI Symbol;Acc:MGI:1931051]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000023800","ENSMUSG00000023800","Tiam2","T cell lymphoma invasion and metastasis 2 [Source:MGI Symbol;Acc:MGI:1344338]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042364","ENSMUSG00000042364","Snx18","sorting nexin 18 [Source:MGI Symbol;Acc:MGI:2137642]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032802","ENSMUSG00000032802","Srxn1","sulfiredoxin 1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:104971]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024576","ENSMUSG00000024576","Csnk1a1","casein kinase 1, alpha 1 [Source:MGI Symbol;Acc:MGI:1934950]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000006307","ENSMUSG00000006307","Kmt2b","lysine (K)-specific methyltransferase 2B [Source:MGI Symbol;Acc:MGI:109565]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022353","ENSMUSG00000022353","Mtss1","MTSS I-BAR domain containing 1 [Source:MGI Symbol;Acc:MGI:2384818]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025823","ENSMUSG00000025823","Pdia4","protein disulfide isomerase associated 4 [Source:MGI Symbol;Acc:MGI:104864]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041390","ENSMUSG00000041390","Mdfic","MyoD family inhibitor domain containing [Source:MGI Symbol;Acc:MGI:104611]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000062981","ENSMUSG00000062981","Mrpl42","mitochondrial ribosomal protein L42 [Source:MGI Symbol;Acc:MGI:1333774]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026640","ENSMUSG00000026640","Plxna2","plexin A2 [Source:MGI Symbol;Acc:MGI:107684]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039018","ENSMUSG00000039018","Mtg1","mitochondrial ribosome-associated GTPase 1 [Source:MGI Symbol;Acc:MGI:2685015]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000049657","ENSMUSG00000049657","Zbtb5","zinc finger and BTB domain containing 5 [Source:MGI Symbol;Acc:MGI:1924601]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035769","ENSMUSG00000035769","Xylb","xylulokinase homolog (H. influenzae) [Source:MGI Symbol;Acc:MGI:2142985]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029822","ENSMUSG00000029822","Osbpl3","oxysterol binding protein-like 3 [Source:MGI Symbol;Acc:MGI:1918970]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000068735","ENSMUSG00000068735","Trp53i11","transformation related protein 53 inducible protein 11 [Source:MGI Symbol;Acc:MGI:2670995]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025993","ENSMUSG00000025993","Slc40a1","solute carrier family 40 (iron-regulated transporter), member 1 [Source:MGI Symbol;Acc:MGI:1315204]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021288","ENSMUSG00000021288","Klc1","kinesin light chain 1 [Source:MGI Symbol;Acc:MGI:107978]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037652","ENSMUSG00000037652","Phc3","polyhomeotic 3 [Source:MGI Symbol;Acc:MGI:2181434]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024789","ENSMUSG00000024789","Jak2","Janus kinase 2 [Source:MGI Symbol;Acc:MGI:96629]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025195","ENSMUSG00000025195","Dnmbp","dynamin binding protein [Source:MGI Symbol;Acc:MGI:1917352]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000057863","ENSMUSG00000057863","Rpl36","ribosomal protein L36 [Source:MGI Symbol;Acc:MGI:1860603]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000053094","ENSMUSG00000053094","Tmem248","transmembrane protein 248 [Source:MGI Symbol;Acc:MGI:1918917]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000064225","ENSMUSG00000064225","Paqr9","progestin and adipoQ receptor family member IX [Source:MGI Symbol;Acc:MGI:1922802]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000063894","ENSMUSG00000063894","Zkscan8","zinc finger with KRAB and SCAN domains 8 [Source:MGI Symbol;Acc:MGI:1913815]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025982","ENSMUSG00000025982","Sf3b1","splicing factor 3b, subunit 1 [Source:MGI Symbol;Acc:MGI:1932339]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029177","ENSMUSG00000029177","Cenpa","centromere protein A [Source:MGI Symbol;Acc:MGI:88375]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032407","ENSMUSG00000032407","U2surp","U2 snRNP-associated SURP domain containing [Source:MGI Symbol;Acc:MGI:1915208]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000055897","ENSMUSG00000055897","Ppp4r1l-ps","protein phosphatase 4, regulatory subunit 1-like, pseudogene [Source:MGI Symbol;Acc:MGI:1924560]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024130","ENSMUSG00000024130","Abca3","ATP-binding cassette, sub-family A (ABC1), member 3 [Source:MGI Symbol;Acc:MGI:1351617]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032652","ENSMUSG00000032652","Crebl2","cAMP responsive element binding protein-like 2 [Source:MGI Symbol;Acc:MGI:1889385]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022816","ENSMUSG00000022816","Fstl1","follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026393","ENSMUSG00000026393","Nek7","NIMA (never in mitosis gene a)-related expressed kinase 7 [Source:MGI Symbol;Acc:MGI:1890645]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036430","ENSMUSG00000036430","Tbcc","tubulin-specific chaperone C [Source:MGI Symbol;Acc:MGI:1919976]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040687","ENSMUSG00000040687","Madd","MAP-kinase activating death domain [Source:MGI Symbol;Acc:MGI:2444672]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000047180","ENSMUSG00000047180","Neurl3","neuralized E3 ubiquitin protein ligase 3 [Source:MGI Symbol;Acc:MGI:2429944]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000097354","ENSMUSG00000097354","2310001H17Rik","RIKEN cDNA 2310001H17 gene [Source:MGI Symbol;Acc:MGI:1923682]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029716","ENSMUSG00000029716","Tfr2","transferrin receptor 2 [Source:MGI Symbol;Acc:MGI:1354956]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046519","ENSMUSG00000046519","Golph3l","golgi phosphoprotein 3-like [Source:MGI Symbol;Acc:MGI:1917129]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026712","ENSMUSG00000026712","Mrc1","mannose receptor, C type 1 [Source:MGI Symbol;Acc:MGI:97142]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029249","ENSMUSG00000029249","Rest","RE1-silencing transcription factor [Source:MGI Symbol;Acc:MGI:104897]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000063382","ENSMUSG00000063382","Bcl9l","B cell CLL/lymphoma 9-like [Source:MGI Symbol;Acc:MGI:1933114]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000006281","ENSMUSG00000006281","Tep1","telomerase associated protein 1 [Source:MGI Symbol;Acc:MGI:109573]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000002847","ENSMUSG00000002847","Pla1a","phospholipase A1 member A [Source:MGI Symbol;Acc:MGI:1934677]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031502","ENSMUSG00000031502","Col4a1","collagen, type IV, alpha 1 [Source:MGI Symbol;Acc:MGI:88454]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022283","ENSMUSG00000022283","Pabpc1","poly(A) binding protein, cytoplasmic 1 [Source:MGI Symbol;Acc:MGI:1349722]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022184","ENSMUSG00000022184","Fbxo4","F-box protein 4 [Source:MGI Symbol;Acc:MGI:2146220]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039318","ENSMUSG00000039318","Rab3gap2","RAB3 GTPase activating protein subunit 2 [Source:MGI Symbol;Acc:MGI:1916043]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025169","ENSMUSG00000025169","Ogfod3","2-oxoglutarate and iron-dependent oxygenase domain containing 3 [Source:MGI Symbol;Acc:MGI:1913429]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039117","ENSMUSG00000039117","Taf4","TATA-box binding protein associated factor 4 [Source:MGI Symbol;Acc:MGI:2152346]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024338","ENSMUSG00000024338","Psmb8","proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7) [Source:MGI Symbol;Acc:MGI:1346527]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034908","ENSMUSG00000034908","Sidt2","SID1 transmembrane family, member 2 [Source:MGI Symbol;Acc:MGI:2446134]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000003970","ENSMUSG00000003970","Rpl8","ribosomal protein L8 [Source:MGI Symbol;Acc:MGI:1350927]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000006471","ENSMUSG00000006471","Ndor1","NADPH dependent diflavin oxidoreductase 1 [Source:MGI Symbol;Acc:MGI:1926047]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034973","ENSMUSG00000034973","Dop1a","DOP1 leucine zipper like protein A [Source:MGI Symbol;Acc:MGI:1289294]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000023143","ENSMUSG00000023143","Nagpa","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase [Source:MGI Symbol;Acc:MGI:1351598]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040713","ENSMUSG00000040713","Creg1","cellular repressor of E1A-stimulated genes 1 [Source:MGI Symbol;Acc:MGI:1344382]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020130","ENSMUSG00000020130","Tbc1d15","TBC1 domain family, member 15 [Source:MGI Symbol;Acc:MGI:1913937]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027357","ENSMUSG00000027357","Crls1","cardiolipin synthase 1 [Source:MGI Symbol;Acc:MGI:1913836]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000005373","ENSMUSG00000005373","Mlxipl","MLX interacting protein-like [Source:MGI Symbol;Acc:MGI:1927999]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000061607","ENSMUSG00000061607","Mdc1","mediator of DNA damage checkpoint 1 [Source:MGI Symbol;Acc:MGI:3525201]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000054920","ENSMUSG00000054920","Klhl5","kelch-like 5 [Source:MGI Symbol;Acc:MGI:1919028]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024101","ENSMUSG00000024101","Washc1","WASH complex subunit 1 [Source:MGI Symbol;Acc:MGI:1916017]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026842","ENSMUSG00000026842","Abl1","c-abl oncogene 1, non-receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:87859]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036620","ENSMUSG00000036620","Mgat4b","mannoside acetylglucosaminyltransferase 4, isoenzyme B [Source:MGI Symbol;Acc:MGI:2143974]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029392","ENSMUSG00000029392","Rilpl1","Rab interacting lysosomal protein-like 1 [Source:MGI Symbol;Acc:MGI:1922945]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036611","ENSMUSG00000036611","Eepd1","endonuclease/exonuclease/phosphatase family domain containing 1 [Source:MGI Symbol;Acc:MGI:1914734]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041303","ENSMUSG00000041303","Gtf3c3","general transcription factor IIIC, polypeptide 3 [Source:MGI Symbol;Acc:MGI:2138383]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025485","ENSMUSG00000025485","Ric8a","RIC8 guanine nucleotide exchange factor A [Source:MGI Symbol;Acc:MGI:2141866]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032786","ENSMUSG00000032786","Alas1","aminolevulinic acid synthase 1 [Source:MGI Symbol;Acc:MGI:87989]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038058","ENSMUSG00000038058","Nod1","nucleotide-binding oligomerization domain containing 1 [Source:MGI Symbol;Acc:MGI:1341839]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037926","ENSMUSG00000037926","Ssh2","slingshot protein phosphatase 2 [Source:MGI Symbol;Acc:MGI:2679255]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029722","ENSMUSG00000029722","Agfg2","ArfGAP with FG repeats 2 [Source:MGI Symbol;Acc:MGI:2443267]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000106087","ENSMUSG00000106087","Gm43609","predicted gene 43609 [Source:MGI Symbol;Acc:MGI:5663746]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029049","ENSMUSG00000029049","Morn1","MORN repeat containing 1 [Source:MGI Symbol;Acc:MGI:1924116]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000061981","ENSMUSG00000061981","Flot2","flotillin 2 [Source:MGI Symbol;Acc:MGI:103309]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021257","ENSMUSG00000021257","Angel1","angel homolog 1 [Source:MGI Symbol;Acc:MGI:1915987]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032316","ENSMUSG00000032316","Clk3","CDC-like kinase 3 [Source:MGI Symbol;Acc:MGI:1098670]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028826","ENSMUSG00000028826","Maco1","macoilin 1 [Source:MGI Symbol;Acc:MGI:1913396]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020648","ENSMUSG00000020648","Dus4l","dihydrouridine synthase 4-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1919166]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000000275","ENSMUSG00000000275","Trim25","tripartite motif-containing 25 [Source:MGI Symbol;Acc:MGI:102749]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038451","ENSMUSG00000038451","Spsb2","splA/ryanodine receptor domain and SOCS box containing 2 [Source:MGI Symbol;Acc:MGI:1315199]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020814","ENSMUSG00000020814","Mxra7","matrix-remodelling associated 7 [Source:MGI Symbol;Acc:MGI:1914872]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040234","ENSMUSG00000040234","Tm7sf3","transmembrane 7 superfamily member 3 [Source:MGI Symbol;Acc:MGI:1914873]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034445","ENSMUSG00000034445","Cyb561a3","cytochrome b561 family, member A3 [Source:MGI Symbol;Acc:MGI:2686925]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032012","ENSMUSG00000032012","Nectin1","nectin cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1926483]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000105881","ENSMUSG00000105881","4932422M17Rik","RIKEN cDNA 4932422M17 gene [Source:MGI Symbol;Acc:MGI:1921616]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000044906","ENSMUSG00000044906","4930503L19Rik","RIKEN cDNA 4930503L19 gene [Source:MGI Symbol;Acc:MGI:1922045]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039395","ENSMUSG00000039395","Mreg","melanoregulin [Source:MGI Symbol;Acc:MGI:2151839]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033016","ENSMUSG00000033016","Nfatc1","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1 [Source:MGI Symbol;Acc:MGI:102469]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000075706","ENSMUSG00000075706","Gpx4","glutathione peroxidase 4 [Source:MGI Symbol;Acc:MGI:104767]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000002871","ENSMUSG00000002871","Tpra1","transmembrane protein, adipocyte asscociated 1 [Source:MGI Symbol;Acc:MGI:1345190]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022607","ENSMUSG00000022607","Ptk2","PTK2 protein tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:95481]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028223","ENSMUSG00000028223","Decr1","2,4-dienoyl CoA reductase 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1914710]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027784","ENSMUSG00000027784","Ppm1l","protein phosphatase 1 (formerly 2C)-like [Source:MGI Symbol;Acc:MGI:2139740]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028405","ENSMUSG00000028405","Aco1","aconitase 1 [Source:MGI Symbol;Acc:MGI:87879]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033105","ENSMUSG00000033105","Lss","lanosterol synthase [Source:MGI Symbol;Acc:MGI:1336155]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000063888","ENSMUSG00000063888","Rpl7l1","ribosomal protein L7-like 1 [Source:MGI Symbol;Acc:MGI:1913479]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000014551","ENSMUSG00000014551","Mrps25","mitochondrial ribosomal protein S25 [Source:MGI Symbol;Acc:MGI:1928140]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030087","ENSMUSG00000030087","Klf15","Kruppel-like transcription factor 15 [Source:MGI Symbol;Acc:MGI:1929988]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000062729","ENSMUSG00000062729","Ppox","protoporphyrinogen oxidase [Source:MGI Symbol;Acc:MGI:104968]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041351","ENSMUSG00000041351","Rap1gap","Rap1 GTPase-activating protein [Source:MGI Symbol;Acc:MGI:109338]","ARRAYEXPRESS,ENSG"
